question_id,source_dataset_row,medicine,difficulty,question,expected_answer,status,evidence_id,evidence_type,relevance_grade,evidence_text,gold_rank,gold_chunk_id,gold_leaflet_id,gold_section_id,gold_section_type,gold_chunk_index,match_confidence,match_reason,chunk_text,notes
q036,dificeis_revisadas.csv:6,RIVOTRIL,dificil,"Em um paciente idoso com comprometimento hepático leve a moderado que também usa depressores do sistema nervoso central, quais riscos e ajustes a bula exige considerar antes de iniciar Rivotril?","A bula informa que os efeitos dos benzodiazepínicos parecem ser maiores em idosos, mesmo em concentrações plasmáticas similares, e que nesses pacientes deve ser usada a menor dose possível, com cuidado especial durante alterações de dose. Para comprometimento hepático leve a moderado, a bula também recomenda a menor dose possível; em comprometimento hepático grave, Rivotril não deve ser usado. Além disso, não se deve tomar Rivotril com álcool e/ou depressores do sistema nervoso central, pois a combinação pode aumentar seus efeitos, com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória.",partial_match,q036_ev04,essential,3,"...escoordenação dos movimentos por problema do cerebelo ou medula); - 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central. Essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratamento, fale com seu médico...",4,chunk_90dfe3d49fe4,leaf_582f152be8a1,sec_abf3caa6f886,contraindication,1,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"essão e/ou tentativa de suicídio; - 3) intolerância à galactose (açúcar) ou deficiência de lactase (enzima que quebra a lactose); - 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); - 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central. Essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratamento, fale com seu médico, pois o uso do medicamento deve ser descontinuado. Pode ocorrer amnésia anterógrada (perda da habilidade de criar novas memórias e absorver novas informações), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com o seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento**",Nem todas as seções esperadas foram cobertas: warning_precaution
q036,dificeis_revisadas.csv:6,RIVOTRIL,dificil,"Em um paciente idoso com comprometimento hepático leve a moderado que também usa depressores do sistema nervoso central, quais riscos e ajustes a bula exige considerar antes de iniciar Rivotril?","A bula informa que os efeitos dos benzodiazepínicos parecem ser maiores em idosos, mesmo em concentrações plasmáticas similares, e que nesses pacientes deve ser usada a menor dose possível, com cuidado especial durante alterações de dose. Para comprometimento hepático leve a moderado, a bula também recomenda a menor dose possível; em comprometimento hepático grave, Rivotril não deve ser usado. Além disso, não se deve tomar Rivotril com álcool e/ou depressores do sistema nervoso central, pois a combinação pode aumentar seus efeitos, com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória.",partial_match,q036_ev05,supporting,2,"...denação dos movimentos por problema do cerebelo ou medula); > 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central, essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratamento, fale com seu médico, pois...",5,chunk_07b5a2953783,leaf_3cb34533cd62,sec_a09f972c4cdf,contraindication,1,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"(açúcar) ou deficiência de lactase (enzima que quebra a lactose); 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); > 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central, essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratamento, fale com seu médico, pois o uso do medicamento deve ser descontinuado. Pode ocorrer amnésia anterógrada (perda da habilidade de criar novas memórias e absorver novas informações), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento**",Nem todas as seções esperadas foram cobertas: warning_precaution
q037,dificeis_revisadas.csv:7,RIVOTRIL,dificil,"Um paciente com epilepsia em uso de Rivotril deseja interromper o tratamento subitamente. Quais riscos a bula descreve envolvendo estado de mal epiléptico, dependência e abstinência, e qual deve ser a estratégia de retirada?","A bula alerta que Rivotril pode precipitar estado de mal epiléptico e orienta falar com o médico antes de aumentar a dose ou interromper abruptamente a medicação. O uso de benzodiazepínicos pode levar à dependência física e psicológica, com risco maior em doses altas, tratamentos prolongados e história de abuso de álcool ou drogas. A descontinuação brusca pode causar sintomas de abstinência, incluindo psicoses, alterações comportamentais, tremor, sudorese, agitação, distúrbios do sono, ansiedade e convulsões epilépticas. Portanto, a retirada brusca deve ser evitada e o tratamento deve ser interrompido por redução gradativa da dose diária, sob orientação médica.",partial_match,q037_ev01,essential,3,"...cular, tonturas, ataxia são frequentes e geralmente transitórias. Dor de cabeça (raro). Distúrbios reversíveis: dificuldade para articular a fala, incoordenação de movimentos e da marcha, movimento anormal dos olhos. Pode haver esquecimento de fatos recentes, associado a alteração de comportamento. Pode haver aumento das crises convulsivas em determinadas formas de epilepsia. Perda da voz, movimento grosseiros e descoordenados de braços e pernas, coma, tremor, perda de força de um lado do corpo, sensação de cabeça...",1,chunk_f69004fcc440,leaf_582f152be8a1,sec_ccfcb1197b73,dosage,5,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"o, hostilidade, ansiedade, distúrbios do sono, delírio, raiva, pesadelos, sonhos anormais, alucinações, psicose, hiperatividade, comportamento inapropriado e outros efeitos comportamentais. Alterações da libido (casos raros). Dependência e retirada, vide item “Abuso e dependência do medicamento”. **Distúrbios do sistema nervoso** : diminuição da concentração, sonolência, lentificação, hipotonia muscular, tonturas, ataxia são frequentes e geralmente transitórias. Dor de cabeça (raro). Distúrbios reversíveis: dificuldade para articular a fala, incoordenação de movimentos e da marcha, movimento anormal dos olhos. Pode haver esquecimento de fatos recentes, associado a alteração de comportamento. Pode haver aumento das crises convulsivas em determinadas formas de epilepsia. Perda da voz, movimento grosseiros e descoordenados de braços e pernas, coma, tremor, perda de força de um lado do corpo, sensação de cabeça leve, falta de energia e formigamento e alteração da sensibilidade nas extremidades. **Distúrbios oculares** : visão dupla reversível, aparência de “olho vítreo”. **Distúrbios cardiovasculares** : palpitações, dor torácica, insuficiência cardíaca (incluindo parada cardíaca). **Distúrbios respiratórios** : congestão pulmonar, congestão nasal, hipersecreção, tosse, falta de ar, bronquite, rinite, faringite. Pode ocorrer depressão respiratória. **Rivotril[® ]** pode aumentar a produção de saliva ou de secreção brônquica (secreção nas vias aéreas) em lactentes e crianças.",Nem todas as seções esperadas foram cobertas: warning_precaution
q037,dificeis_revisadas.csv:7,RIVOTRIL,dificil,"Um paciente com epilepsia em uso de Rivotril deseja interromper o tratamento subitamente. Quais riscos a bula descreve envolvendo estado de mal epiléptico, dependência e abstinência, e qual deve ser a estratégia de retirada?","A bula alerta que Rivotril pode precipitar estado de mal epiléptico e orienta falar com o médico antes de aumentar a dose ou interromper abruptamente a medicação. O uso de benzodiazepínicos pode levar à dependência física e psicológica, com risco maior em doses altas, tratamentos prolongados e história de abuso de álcool ou drogas. A descontinuação brusca pode causar sintomas de abstinência, incluindo psicoses, alterações comportamentais, tremor, sudorese, agitação, distúrbios do sono, ansiedade e convulsões epilépticas. Portanto, a retirada brusca deve ser evitada e o tratamento deve ser interrompido por redução gradativa da dose diária, sob orientação médica.",partial_match,q037_ev02,supporting,2,"ções), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento** O uso de benzodiazepínicos pode levar ao desenvolvimento de dependência física e psicológica. O risco de dependência aumenta com a dose, tratamentos prolongados e em pacientes com história de abuso de álcool ou drogas. Em caso...",2,chunk_d77c1f8474ad,leaf_3cb34533cd62,sec_a09f972c4cdf,contraindication,2,high,sobreposição semântica/lexical com pergunta e resposta esperada,"ções), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento** O uso de benzodiazepínicos pode levar ao desenvolvimento de dependência física e psicológica. O risco de dependência aumenta com a dose, tratamentos prolongados e em pacientes com história de abuso de álcool ou drogas. Em caso de dependência, especialmente com doses elevadas, a descontinuação brusca do tratamento será acompanhada por sintomas de abstinência: psicoses, distúrbio comportamental, tremor, sudorese, agitação, distúrbios do sono e ansiedade, dor de cabeça, diarreia, dores musculares, câimbras, ansiedade extrema, tensão, cansaço, inquietação, alteração de humor, confusão, irritabilidade e convulsões epiléticas que podem ser associadas à doença de base. Em casos graves, desrealização (sentimentos de estranhamento ou distanciamento em relação ao ambiente), despersonalização (processo psíquico, em que se tem a impressão de que se é estranho a si mesmo), hipersensibilidade ao som, à luz, a ruídos e ao contato físico, sensações anormais, formigamentos, alucinações. O risco dos sintomas de abstinência é maior após descontinuação súbita do tratamento, portanto a retirada brusca do medicamento deve ser evitada. O tratamento (mesmo de curta duração) deve ser interrompido pela redução gradativa da dose diária. ## **Efeitos sobre a capacidade de dirigir e operar máquinas**",Nem todas as seções esperadas foram cobertas: warning_precaution
q037,dificeis_revisadas.csv:7,RIVOTRIL,dificil,"Um paciente com epilepsia em uso de Rivotril deseja interromper o tratamento subitamente. Quais riscos a bula descreve envolvendo estado de mal epiléptico, dependência e abstinência, e qual deve ser a estratégia de retirada?","A bula alerta que Rivotril pode precipitar estado de mal epiléptico e orienta falar com o médico antes de aumentar a dose ou interromper abruptamente a medicação. O uso de benzodiazepínicos pode levar à dependência física e psicológica, com risco maior em doses altas, tratamentos prolongados e história de abuso de álcool ou drogas. A descontinuação brusca pode causar sintomas de abstinência, incluindo psicoses, alterações comportamentais, tremor, sudorese, agitação, distúrbios do sono, ansiedade e convulsões epilépticas. Portanto, a retirada brusca deve ser evitada e o tratamento deve ser interrompido por redução gradativa da dose diária, sob orientação médica.",partial_match,q037_ev03,supporting,2,"s), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com o seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento** O uso de benzodiazepínicos pode levar ao desenvolvimento de dependência física e psicológica. O risco de dependência aumenta com a dose, tratamentos prolongados e em pacientes com história de abuso de álcool ou drogas. Em caso...",3,chunk_8437acb2fe62,leaf_582f152be8a1,sec_abf3caa6f886,contraindication,2,high,sobreposição semântica/lexical com pergunta e resposta esperada,"s), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com o seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento** O uso de benzodiazepínicos pode levar ao desenvolvimento de dependência física e psicológica. O risco de dependência aumenta com a dose, tratamentos prolongados e em pacientes com história de abuso de álcool ou drogas. Em caso de dependência, especialmente com uso de doses elevadas, a descontinuação brusca do tratamento será acompanhada por sintomas de abstinência: psicoses, distúrbio comportamental, tremor, sudorese, agitação, distúrbios do sono e ansiedade, dor de cabeça, diarreia, dores musculares, câimbras, ansiedade extrema, tensão, cansaço, inquietação, alteração de humor, confusão, irritabilidade e convulsões epiléticas que podem ser associadas à doença de base. Em casos graves, desrealização (sentimento de estranhamento ou distanciamento em relação ao ambiente), despersonalização (processo psíquico, em que se tem a impressão de que se é estranho a si mesmo), hipersensibilidade ao som, à luz, a ruídos e ao contato físico sensações anormais formigamentos, alucinações. O risco dos sintomas de abstinência é maior após descontinuação súbita do tratamento, portanto a retirada brusca do medicamento deve ser evitada. O tratamento (mesmo de curta duração) deve ser interrompido pela redução gradativa da dose diária.",Nem todas as seções esperadas foram cobertas: warning_precaution
q038,dificeis_revisadas.csv:8,RIVOTRIL,dificil,"Por que a bula contraindica Rivotril para tratamento de transtorno do pânico em pacientes com histórico de apneia do sono, quando se consideram seus efeitos no sistema nervoso e no sistema respiratório?","A bula contraindica Rivotril comprimidos e gotas para tratamento de transtornos do pânico em pacientes com histórico de apneia do sono. Ela informa que clonazepam é um benzodiazepínico que causa inibição leve do sistema nervoso, com ação sedativa leve, relaxante muscular e tranquilizante, e também descreve risco de depressão respiratória. Além disso, álcool e depressores do sistema nervoso central podem aumentar os efeitos de Rivotril, com sedação grave, coma ou morte e depressão cardiovascular e/ou respiratória. Assim, usando apenas a bula, a contraindicação se relaciona ao risco de agravar comprometimento respiratório em pacientes com apneia do sono.",partial_match,q038_ev01,essential,3,"COMO ESTE MEDICAMENTO FUNCIONA?** Clonazepam pertence à classe dos benzodiazepínicos, medicamentos que causam inibição leve do sistema nervoso, com consequente ação anticonvulsivante, sedativa leve, relaxante muscular e tranquilizante. A ação de **Rivotril[® ]** oral dose única inicia em 30 a 60 minutos e se estende por 6 à 8 h em crianças e 8 a 12 h em adultos. 1 **==> picture [109 x 35] intentionally omitted <==** ## **3.",1,chunk_4569774ff1a4,leaf_3cb34533cd62,sec_d9f209726d63,simplified_mechanism,0,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"COMO ESTE MEDICAMENTO FUNCIONA?** Clonazepam pertence à classe dos benzodiazepínicos, medicamentos que causam inibição leve do sistema nervoso, com consequente ação anticonvulsivante, sedativa leve, relaxante muscular e tranquilizante. A ação de **Rivotril[® ]** oral dose única inicia em 30 a 60 minutos e se estende por 6 à 8 h em crianças e 8 a 12 h em adultos. 1 **==> picture [109 x 35] intentionally omitted <==** ## **3.","Nem todas as seções esperadas foram cobertas: warning_precaution, adverse_reaction"
q038,dificeis_revisadas.csv:8,RIVOTRIL,dificil,"Por que a bula contraindica Rivotril para tratamento de transtorno do pânico em pacientes com histórico de apneia do sono, quando se consideram seus efeitos no sistema nervoso e no sistema respiratório?","A bula contraindica Rivotril comprimidos e gotas para tratamento de transtornos do pânico em pacientes com histórico de apneia do sono. Ela informa que clonazepam é um benzodiazepínico que causa inibição leve do sistema nervoso, com ação sedativa leve, relaxante muscular e tranquilizante, e também descreve risco de depressão respiratória. Além disso, álcool e depressores do sistema nervoso central podem aumentar os efeitos de Rivotril, com sedação grave, coma ou morte e depressão cardiovascular e/ou respiratória. Assim, usando apenas a bula, a contraindicação se relaciona ao risco de agravar comprometimento respiratório em pacientes com apneia do sono.",partial_match,q038_ev02,essential,3,"...s excipientes do medicamento, em pacientes com insuficiência respiratória grave ou comprometimento do fígado grave, pois os benzodiazepínicos podem levar à ocorrência de comprometimento do sistema nervoso, secundário ao problema no fígado. **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]** pode ser...",2,chunk_5e3d4ac1c930,leaf_3cb34533cd62,sec_a09f972c4cdf,contraindication,0,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"QUANDO NÃO DEVO USAR ESTE MEDICAMENTO?** **Rivotril[® ]** é contraindicado a pacientes com hipersensibilidade conhecida a clonazepam ou a qualquer dos excipientes do medicamento, em pacientes com insuficiência respiratória grave ou comprometimento do fígado grave, pois os benzodiazepínicos podem levar à ocorrência de comprometimento do sistema nervoso, secundário ao problema no fígado. **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]** pode ser usado por pacientes com glaucoma de ângulo aberto, desde que estejam recebendo terapia apropriada. ## **4. O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?** Antes de tomar **Rivotril**[®] , informe seu médico se você tem ou teve: - 1) outros problemas de saúde, como doenças nos rins ou fígado (por exemplo: cirrose hepática), distúrbio neuromuscular ou respiratório, porfiria (doença em que ocorre deficiência de enzimas específicas na via da biossíntese do heme); - 2) sinais ou sintomas de depressão e/ou tentativa de suicídio; - 3) intolerância à galactose (açúcar) ou deficiência de lactase (enzima que quebra a lactose); 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); > 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam.","Nem todas as seções esperadas foram cobertas: warning_precaution, adverse_reaction"
q038,dificeis_revisadas.csv:8,RIVOTRIL,dificil,"Por que a bula contraindica Rivotril para tratamento de transtorno do pânico em pacientes com histórico de apneia do sono, quando se consideram seus efeitos no sistema nervoso e no sistema respiratório?","A bula contraindica Rivotril comprimidos e gotas para tratamento de transtornos do pânico em pacientes com histórico de apneia do sono. Ela informa que clonazepam é um benzodiazepínico que causa inibição leve do sistema nervoso, com ação sedativa leve, relaxante muscular e tranquilizante, e também descreve risco de depressão respiratória. Além disso, álcool e depressores do sistema nervoso central podem aumentar os efeitos de Rivotril, com sedação grave, coma ou morte e depressão cardiovascular e/ou respiratória. Assim, usando apenas a bula, a contraindicação se relaciona ao risco de agravar comprometimento respiratório em pacientes com apneia do sono.",partial_match,q038_ev03,essential,3,"...r dos excipientes do medicamento e a pacientes com insuficiência respiratória grave ou comprometimento hepático grave, pois os benzodiazepínicos podem levar à ocorrência de encefalopatia hepática. 1 **==> picture [109 x 35] intentionally omitted <==** **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]...",3,chunk_551b8de262e2,leaf_2c68e53f153b,sec_13e10898653d,contraindication,0,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"QUANDO NÃO DEVO USAR ESTE MEDICAMENTO?** **Rivotril[® ]** é contraindicado a pacientes com hipersensibilidade conhecida a clonazepam ou a qualquer dos excipientes do medicamento e a pacientes com insuficiência respiratória grave ou comprometimento hepático grave, pois os benzodiazepínicos podem levar à ocorrência de encefalopatia hepática. 1 **==> picture [109 x 35] intentionally omitted <==** **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]** pode ser usado por pacientes com glaucoma de ângulo aberto, desde que estejam recebendo terapia apropriada. ## **4. O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?** Antes de tomar **Rivotril**[®] , informe seu médico se você tem ou teve: - 1) outros problemas de saúde: doenças nos rins ou fígado (por exemplo: cirrose hepática), distúrbio neuromuscular ou respiratório, porfiria (doença em que ocorre deficiência de enzimas específicas na via da biossíntese do heme). - 2) sinais ou sintomas de depressão e/ou tentativa de suicídio; - 3) intolerância à galactose (açúcar) ou deficiência de lactase (enzima que quebra a lactose); - 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); - 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam.","Nem todas as seções esperadas foram cobertas: warning_precaution, adverse_reaction"
q038,dificeis_revisadas.csv:8,RIVOTRIL,dificil,"Por que a bula contraindica Rivotril para tratamento de transtorno do pânico em pacientes com histórico de apneia do sono, quando se consideram seus efeitos no sistema nervoso e no sistema respiratório?","A bula contraindica Rivotril comprimidos e gotas para tratamento de transtornos do pânico em pacientes com histórico de apneia do sono. Ela informa que clonazepam é um benzodiazepínico que causa inibição leve do sistema nervoso, com ação sedativa leve, relaxante muscular e tranquilizante, e também descreve risco de depressão respiratória. Além disso, álcool e depressores do sistema nervoso central podem aumentar os efeitos de Rivotril, com sedação grave, coma ou morte e depressão cardiovascular e/ou respiratória. Assim, usando apenas a bula, a contraindicação se relaciona ao risco de agravar comprometimento respiratório em pacientes com apneia do sono.",partial_match,q038_ev04,essential,3,"...excipientes do medicamento e a pacientes com insuficiência respiratória grave ou comprometimento do fígado grave, pois os benzodiazepínicos podem levar à ocorrência de comprometimento do sistema nervoso secundário ao problema no fígado. **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]** pode ser us...",4,chunk_6c577f16cf9f,leaf_582f152be8a1,sec_abf3caa6f886,contraindication,0,high,seção esperada; sobreposição semântica/lexical com pergunta e resposta esperada,"QUANDO NÃO DEVO USAR ESTE MEDICAMENTO?** **Rivotril[® ]** é contraindicado a pacientes com hipersensibilidade conhecida a clonazepam ou a qualquer dos excipientes do medicamento e a pacientes com insuficiência respiratória grave ou comprometimento do fígado grave, pois os benzodiazepínicos podem levar à ocorrência de comprometimento do sistema nervoso secundário ao problema no fígado. **Rivotril[® ]** comprimidos e **Rivotril[® ]** gotas são contraindicados para o tratamento de transtornos do pânico em pacientes com histórico médico de apneia do sono. **Rivotril[® ]** é contraindicado a pacientes com glaucoma agudo de ângulo fechado. **Rivotril[® ]** pode ser usado por pacientes com glaucoma de ângulo aberto, desde que estejam recebendo terapia apropriada. 1 **==> picture [109 x 35] intentionally omitted <==** ## **4. O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO?** Antes de tomar **Rivotril**[®] , informe seu médico se você tem ou teve: - 1) outros problemas de saúde: doenças nos rins ou no fígado (por exemplo: cirrose hepática), distúrbio neuromuscular ou respiratório, porfiria (doença em que ocorre deficiência de enzimas específicas na via da biossíntese do heme); - 2) sinais ou sintomas de depressão e/ou tentativa de suicídio; - 3) intolerância à galactose (açúcar) ou deficiência de lactase (enzima que quebra a lactose); - 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); - 5) uso regular ou intoxicação aguda por álcool ou drogas.","Nem todas as seções esperadas foram cobertas: warning_precaution, adverse_reaction"
q038,dificeis_revisadas.csv:8,RIVOTRIL,dificil,"Por que a bula contraindica Rivotril para tratamento de transtorno do pânico em pacientes com histórico de apneia do sono, quando se consideram seus efeitos no sistema nervoso e no sistema respiratório?","A bula contraindica Rivotril comprimidos e gotas para tratamento de transtornos do pânico em pacientes com histórico de apneia do sono. Ela informa que clonazepam é um benzodiazepínico que causa inibição leve do sistema nervoso, com ação sedativa leve, relaxante muscular e tranquilizante, e também descreve risco de depressão respiratória. Além disso, álcool e depressores do sistema nervoso central podem aumentar os efeitos de Rivotril, com sedação grave, coma ou morte e depressão cardiovascular e/ou respiratória. Assim, usando apenas a bula, a contraindicação se relaciona ao risco de agravar comprometimento respiratório em pacientes com apneia do sono.",partial_match,q038_ev05,supporting,2,"...cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); > 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central, essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratame...",5,chunk_07b5a2953783,leaf_3cb34533cd62,sec_a09f972c4cdf,contraindication,1,high,seção esperada; apresentação/formulação mencionada; sobreposição semântica/lexical com pergunta e resposta esperada,"(açúcar) ou deficiência de lactase (enzima que quebra a lactose); 4) ataxia cerebelar ou espinhal (descoordenação dos movimentos por problema do cerebelo ou medula); > 5) uso regular ou intoxicação aguda por álcool ou drogas. Pode ocorrer perda de efeito durante o tratamento com clonazepam. Não tome **Rivotril[® ]** com álcool e/ou depressores do sistema nervoso central, essa combinação pode aumentar os efeitos de **Rivotril[®]** , com potencial sedação grave que pode resultar em coma ou morte, depressão cardiovascular e/ou respiratória. Caso ocorram reações paradoxais ** durante o tratamento, fale com seu médico, pois o uso do medicamento deve ser descontinuado. Pode ocorrer amnésia anterógrada (perda da habilidade de criar novas memórias e absorver novas informações), com o uso de benzodiazepínicos em doses terapêuticas. **Rivotril[® ]** pode precipitar o estado de mal epiléptico (crises epilépticas em sequência rápida). Fale com seu médico antes de aumentar a dose ou interromper abruptamente esta medicação. ## **Abuso e dependência do medicamento**","Nem todas as seções esperadas foram cobertas: warning_precaution, adverse_reaction"
